codigo,nombre,tipo,capitulo,grupo,subgrupo,categoria,codigo_jerarquico,sexo_aplicable,quirurgico,habilitado,actualizado_en
013215,TRACTOTOMÍA LOBAR VÍA ENDOSCÓPICA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",INCISIÓN DE CEREBRO Y MENINGES CEREBRALES,LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL),01.3.2.15,Z,true,true,2026-04-29 12:54:39
013216,CINGULOTOMÍA ESTEREOTÁCTICA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",INCISIÓN DE CEREBRO Y MENINGES CEREBRALES,LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL),01.3.2.16,Z,true,true,2026-04-29 12:54:39
013217,CINGULOTOMÍA POR CRANEOTOMÍA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",INCISIÓN DE CEREBRO Y MENINGES CEREBRALES,LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL),01.3.2.17,Z,true,true,2026-04-29 12:54:39
013218,CINGULOTOMÍA CON ABLACIÓN,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",INCISIÓN DE CEREBRO Y MENINGES CEREBRALES,LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL),01.3.2.18,Z,true,true,2026-04-29 12:54:39
013219,TRACTOTOMÍA MESENCEFÁLICA U OTRA LESIÓN DE TALLO CEREBRAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",INCISIÓN DE CEREBRO Y MENINGES CEREBRALES,LOBOTOMÍA O TRACTOTOMÍA O LESIÓN DESCONECTIVA (PARA CIRUGÍA FUNCIONAL),01.3.2.19,Z,true,true,2026-04-29 12:54:39
014103,TALAMOTOMÍA POR ESTEREOTAXIA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN NÚCLEOS BASALES, TÁLAMO Y GLOBO PÁLIDO Y OTRAS ESTRUCTURAS SUBCORTICALES",PROCEDIMIENTOS EN TÁLAMO,01.4.1.03,Z,true,true,2026-04-29 12:54:39
014201,PALIDOTOMÍA POR ESTEREOTAXIA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN NÚCLEOS BASALES, TÁLAMO Y GLOBO PÁLIDO Y OTRAS ESTRUCTURAS SUBCORTICALES",PROCEDIMIENTOS EN GLOBO PÁLIDO,01.4.2.01,Z,true,true,2026-04-29 12:54:39
014301,SUBTALAMOTOMÍA POR ESTEREOTAXIA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN NÚCLEOS BASALES, TÁLAMO Y GLOBO PÁLIDO Y OTRAS ESTRUCTURAS SUBCORTICALES",PROCEDIMIENTOS EN SUBTÁLAMO,01.4.3.01,Z,true,true,2026-04-29 12:54:39
014401,LESIÓN EN OTRAS ESTRUCTURAS SUBCORTICALES,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES","PROCEDIMIENTOS EN NÚCLEOS BASALES, TÁLAMO Y GLOBO PÁLIDO Y OTRAS ESTRUCTURAS SUBCORTICALES",PROCEDIMIENTOS EN OTRAS ESTRUCTURAS SUBCORTICALES,01.4.4.01,Z,true,true,2026-04-29 12:54:39
015101,RESECCIÓN TUMOR ÓSEO- POR CRANEOTOMÍA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,ESCISIONES DE LESIÓN CRANEAL,01.5.1.01,Z,true,true,2026-04-29 12:54:39
015102,RESECCIÓN TUMOR ÓSEO- POR CRANIECTOMÍA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,ESCISIONES DE LESIÓN CRANEAL,01.5.1.02,Z,true,true,2026-04-29 12:54:39
015103,ESCISIÓN DE LESIÓN CRANEAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,ESCISIONES DE LESIÓN CRANEAL,01.5.1.03,Z,true,true,2026-04-29 12:54:39
015104,CORRECCIÓN DE DISPLASIA FIBROSA DEL CRÁNEO POR CRANIECTOMÍA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,ESCISIONES DE LESIÓN CRANEAL,01.5.1.04,Z,true,true,2026-04-29 12:54:39
015201,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA ANTERIOR VÍA CRANEOFACIAL ANTERIOR,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR,01.5.2.01,Z,true,true,2026-04-29 12:54:39
015202,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO- FOSA ANTERIOR- VÍA CRANEOFACIAL ANTEROLATERAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR,01.5.2.02,Z,true,true,2026-04-29 12:54:39
015203,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO- FOSA ANTERIOR- VÍA ANTEROLATERAL Y RINOTOMÍA LATERAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR,01.5.2.03,Z,true,true,2026-04-29 12:54:39
015204,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO- FOSA ANTERIOR- VÍA TRANSCIGOMÁTICA Y TRANSPALATAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR,01.5.2.04,Z,true,true,2026-04-29 12:54:39
015205,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO- FOSA ANTERIOR,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR,01.5.2.05,Z,true,true,2026-04-29 12:54:39
015206,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA ANTERIOR VÍA ENDONASAL (EXTENDIDA),CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA ANTERIOR,01.5.2.06,Z,true,true,2026-04-29 12:54:39
015301,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA POR CRANEOTOMÍA FRONTAL Y OSTEOTOMÍA FRONTO ETMOIDAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.01,Z,true,true,2026-04-29 12:54:39
015302,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA POR ABORDAJE TRANSMAXILAR,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.02,Z,true,true,2026-04-29 12:54:39
015303,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA POR CRANEOTOMÍA GUIADA POR ESTEREOTAXIA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.03,Z,true,true,2026-04-29 12:54:39
015304,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA SUBTEMPORAL Y OSTEOTOMÍA ZIGOMÁTICA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.04,Z,true,true,2026-04-29 12:54:39
015305,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA SUBFRONTAL EXTENDIDA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.05,Z,true,true,2026-04-29 12:54:39
015306,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA SUBTEMPORAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.06,Z,true,true,2026-04-29 12:54:39
015307,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA PREAURICULAR INFRATENTORIAL Y CERVICOTOMÍA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.07,Z,true,true,2026-04-29 12:54:39
015308,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA SUBFRONTAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.08,Z,true,true,2026-04-29 12:54:39
015309,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA POR ORBITOTOMÍA LATERAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.09,Z,true,true,2026-04-29 12:54:39
015310,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA TRANSESFENOIDAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.10,Z,true,true,2026-04-29 12:54:39
015311,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA TRANSESFENOIDAL ENDOSCÓPICA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.11,Z,true,true,2026-04-29 12:54:39
015313,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA MEDIA VÍA ENDONASAL (EXTENDIDA),CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.13,Z,true,true,2026-04-29 12:54:39
015314,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA INFRATEMPORAL TRANSPTERIGOIDEA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,"""RESECCIONES DE TUMORES O LESIONES DE LA BASE DELCRÁNEO FOSA MEDIA""",01.5.3.14,Z,true,true,2026-04-29 12:54:39
015401,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA EXTREMO LATERAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.01,Z,true,true,2026-04-29 12:54:39
015402,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA FRONTO ORBITO ETMOIDAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.02,Z,true,true,2026-04-29 12:54:39
015403,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA SUBTEMPORAL PREAURICULAR INFRATEMPORAL Y CERVICOTOMÍA TRANSMANDIBULAR,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.03,Z,true,true,2026-04-29 12:54:39
015404,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA TRANSORAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.04,Z,true,true,2026-04-29 12:54:39
015405,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA MAXILOTOMÍA EXTENDIDA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.05,Z,true,true,2026-04-29 12:54:39
015406,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA TRANSLABERÍNTICA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.06,Z,true,true,2026-04-29 12:54:39
015407,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA TRANSCOCLEAR,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.07,Z,true,true,2026-04-29 12:54:39
015408,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA FOSA MEDIA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.08,Z,true,true,2026-04-29 12:54:39
015409,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR- VÍA SUBOCCIPITAL RETROMASTOIDEA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.09,Z,true,true,2026-04-29 12:54:39
015410,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.10,Z,true,true,2026-04-29 12:54:39
015411,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR VÍA ENDONASAL (EXTENDIDA),CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.11,Z,true,true,2026-04-29 12:54:39
015412,RESECCIÓN DE TUMOR O LESIÓN DE LA BASE DEL CRÁNEO FOSA POSTERIOR VÍA TRANSTUBERCULOYUGULAR O TRANSCONDILAR,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TUMORES O LESIONES DE LA BASE DEL CRÁNEO FOSA POSTERIOR,01.5.4.12,Z,true,true,2026-04-29 12:54:39
015501,TOMA DE INJERTO ÓSEO DE CRÁNEO,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TEJIDO CRANEAL,01.5.5.01,Z,true,true,2026-04-29 12:54:39
015502,RESECCIÓN DE TEJIDO CRANEAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO EN CRÁNEO,RESECCIONES DE TEJIDO CRANEAL,01.5.5.02,Z,true,true,2026-04-29 12:54:39
016101,RESECCIÓN TUMOR DE MENINGE CEREBRAL- POR CRANEOTOMÍA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO DE MENINGES CEREBRALES,RESECCIONES DE TUMORES EN MENINGES CEREBRALES,01.6.1.01,Z,true,true,2026-04-29 12:54:39
016102,RESECCIÓN TUMOR DE MENINGE CEREBRAL- POR CRANIECTOMÍA CON DUROPLASTIA Y CRANEOPLASTIA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO DE MENINGES CEREBRALES,RESECCIONES DE TUMORES EN MENINGES CEREBRALES,01.6.1.02,Z,true,true,2026-04-29 12:54:39
016103,RESECCIÓN DE TUMORES EN MENINGES CEREBRALES,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO DE MENINGES CEREBRALES,RESECCIONES DE TUMORES EN MENINGES CEREBRALES,01.6.1.03,Z,true,true,2026-04-29 12:54:39
016201,RESECCIÓN TUMOR DE LA HOZ- POR CRANEOTOMÍA Y PLASTIA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO DE MENINGES CEREBRALES,RESECCIONES TUMORES DE LA HOZ,01.6.2.01,Z,true,true,2026-04-29 12:54:39
016202,RESECCIÓN TUMORES DE LA HOZ,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO DE MENINGES CEREBRALES,RESECCIONES TUMORES DE LA HOZ,01.6.2.02,Z,true,true,2026-04-29 12:54:39
016301,RESECCIÓN TUMOR DEL TENTORIO- POR CRANEOTOMÍA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO DE MENINGES CEREBRALES,RESECCIONES TUMORES DEL TENTORIO,01.6.3.01,Z,true,true,2026-04-29 12:54:39
016302,RESECCIÓN TUMORES DEL TENTORIO,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO DE MENINGES CEREBRALES,RESECCIONES TUMORES DEL TENTORIO,01.6.3.02,Z,true,true,2026-04-29 12:54:39
016401,DRENAJE DE QUISTE ARACNOIDEO GUIADO POR ESTEREOTAXIA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO DE MENINGES CEREBRALES,RESECCIÓN DE OTRAS LESIONES DE MENINGE CEREBRAL,01.6.4.01,Z,true,true,2026-04-29 12:54:39
016402,RESECCIÓN DE OTRA LESIÓN DE MENINGE CEREBRAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN DE LESIÓN O TEJIDO DE MENINGES CEREBRALES,RESECCIÓN DE OTRAS LESIONES DE MENINGE CEREBRAL,01.6.4.02,Z,true,true,2026-04-29 12:54:39
017001,DRENAJE DE COLECCIONES INTRACEREBRALES- POR CRANEOTOMÍA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN O ABLACIÓN DE LESIÓN O TEJIDO CEREBRAL,DRENAJES DE COLECCIONES INTRACEREBRALES,01.7.0.01,Z,true,true,2026-04-29 12:54:39
017002,DRENAJE DE COLECCIONES INTRACEREBRALES- GUIADO POR ESTEREOTAXIA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN O ABLACIÓN DE LESIÓN O TEJIDO CEREBRAL,DRENAJES DE COLECCIONES INTRACEREBRALES,01.7.0.02,Z,true,true,2026-04-29 12:54:39
017003,DRENAJE DE COLECCIONES INTRACEREBRALES- POR PUNCIÓN DIRIGIDA,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN O ABLACIÓN DE LESIÓN O TEJIDO CEREBRAL,DRENAJES DE COLECCIONES INTRACEREBRALES,01.7.0.03,Z,true,true,2026-04-29 12:54:39
017004,DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR- POR CRANEOTOMÍA SUBOCCIPITAL,CUPS,CapItulo 01 SISTEMA NERVIOSO,"PROCEDIMIENTOS EN CRÁNEO, CEREBRO Y MENINGES CEREBRALES",ESCISIÓN O ABLACIÓN DE LESIÓN O TEJIDO CEREBRAL,DRENAJES DE COLECCIONES INTRACEREBRALES,01.7.0.04,Z,true,true,2026-04-29 12:54:39
